country_region,sub_region_1,date,type,values
Argentina,Santiago del Estero,2020-08-03,residential,8
Argentina,Santiago del Estero,2020-08-04,retail_and_recreation,-33.5
Argentina,Santiago del Estero,2020-08-04,grocery_and_pharmacy,1
Argentina,Santiago del Estero,2020-08-04,parks,-55
Argentina,Santiago del Estero,2020-08-04,transit_stations,-63
Argentina,Santiago del Estero,2020-08-04,workplaces,3
Argentina,Santiago del Estero,2020-08-04,residential,10
Argentina,Santiago del Estero,2020-08-05,retail_and_recreation,-39
Argentina,Santiago del Estero,2020-08-05,grocery_and_pharmacy,7
Argentina,Santiago del Estero,2020-08-05,parks,-52
Argentina,Santiago del Estero,2020-08-05,transit_stations,-58
Argentina,Santiago del Estero,2020-08-05,workplaces,4
Argentina,Santiago del Estero,2020-08-05,residential,10
Argentina,Santiago del Estero,2020-08-06,retail_and_recreation,-53.5
Argentina,Santiago del Estero,2020-08-06,grocery_and_pharmacy,-16
Argentina,Santiago del Estero,2020-08-06,parks,-67
Argentina,Santiago del Estero,2020-08-06,transit_stations,-64.5
Argentina,Santiago del Estero,2020-08-06,workplaces,-1.5
Argentina,Santiago del Estero,2020-08-06,residential,17
Argentina,Santiago del Estero,2020-08-07,retail_and_recreation,-54
Argentina,Santiago del Estero,2020-08-07,grocery_and_pharmacy,-15
Argentina,Santiago del Estero,2020-08-07,parks,-69
Argentina,Santiago del Estero,2020-08-07,transit_stations,-74
Argentina,Santiago del Estero,2020-08-07,workplaces,0
Argentina,Santiago del Estero,2020-08-07,residential,20
Argentina,Santiago del Estero,2020-08-08,retail_and_recreation,-54.5
Argentina,Santiago del Estero,2020-08-08,grocery_and_pharmacy,-7.5
Argentina,Santiago del Estero,2020-08-08,parks,-70
Argentina,Santiago del Estero,2020-08-08,transit_stations,-76.5
Argentina,Santiago del Estero,2020-08-08,workplaces,1
Argentina,Santiago del Estero,2020-08-08,residential,20
Argentina,Santiago del Estero,2020-08-09,retail_and_recreation,-66.5
Argentina,Santiago del Estero,2020-08-09,grocery_and_pharmacy,-17
Argentina,Santiago del Estero,2020-08-09,parks,-73
Argentina,Santiago del Estero,2020-08-09,transit_stations,-87
Argentina,Santiago del Estero,2020-08-09,workplaces,-4
Argentina,Santiago del Estero,2020-08-09,residential,22
Argentina,Santiago del Estero,2020-08-10,retail_and_recreation,-53
Argentina,Santiago del Estero,2020-08-10,grocery_and_pharmacy,-11.5
Argentina,Santiago del Estero,2020-08-10,parks,-66
Argentina,Santiago del Estero,2020-08-10,transit_stations,-71
Argentina,Santiago del Estero,2020-08-10,workplaces,0
Argentina,Santiago del Estero,2020-08-10,residential,17
Argentina,Santiago del Estero,2020-08-11,retail_and_recreation,-54
Argentina,Santiago del Estero,2020-08-11,grocery_and_pharmacy,-12
Argentina,Santiago del Estero,2020-08-11,parks,-64
Argentina,Santiago del Estero,2020-08-11,transit_stations,-73.5
Argentina,Santiago del Estero,2020-08-11,workplaces,-3
Argentina,Santiago del Estero,2020-08-11,residential,17
Argentina,Santiago del Estero,2020-08-12,retail_and_recreation,-53
Argentina,Santiago del Estero,2020-08-12,grocery_and_pharmacy,-9
Argentina,Santiago del Estero,2020-08-12,parks,-64
Argentina,Santiago del Estero,2020-08-12,transit_stations,-68
Argentina,Santiago del Estero,2020-08-12,workplaces,-1
Argentina,Santiago del Estero,2020-08-12,residential,16
Argentina,Santiago del Estero,2020-08-13,retail_and_recreation,-51
Argentina,Santiago del Estero,2020-08-13,grocery_and_pharmacy,-8.5
Argentina,Santiago del Estero,2020-08-13,parks,-64
Argentina,Santiago del Estero,2020-08-13,transit_stations,-71
Argentina,Santiago del Estero,2020-08-13,workplaces,-1.5
Argentina,Santiago del Estero,2020-08-13,residential,17
Argentina,Santiago del Estero,2020-08-14,retail_and_recreation,-56
Argentina,Santiago del Estero,2020-08-14,grocery_and_pharmacy,-11.5
Argentina,Santiago del Estero,2020-08-14,parks,-73
Argentina,Santiago del Estero,2020-08-14,transit_stations,-76
Argentina,Santiago del Estero,2020-08-14,workplaces,2
Argentina,Santiago del Estero,2020-08-14,residential,23
Argentina,Santiago del Estero,2020-08-15,retail_and_recreation,-51.5
Argentina,Santiago del Estero,2020-08-15,grocery_and_pharmacy,0
Argentina,Santiago del Estero,2020-08-15,parks,-65
Argentina,Santiago del Estero,2020-08-15,transit_stations,-71
Argentina,Santiago del Estero,2020-08-15,workplaces,2
Argentina,Santiago del Estero,2020-08-15,residential,20
Argentina,Santiago del Estero,2020-08-16,retail_and_recreation,-60
Argentina,Santiago del Estero,2020-08-16,grocery_and_pharmacy,-6
Argentina,Santiago del Estero,2020-08-16,parks,-65
Argentina,Santiago del Estero,2020-08-16,transit_stations,-82.5
Argentina,Santiago del Estero,2020-08-16,workplaces,1.5
Argentina,Santiago del Estero,2020-08-16,residential,22
Argentina,Santiago del Estero,2020-08-17,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-08-17,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-08-17,parks,NA
Argentina,Santiago del Estero,2020-08-17,transit_stations,NA
Argentina,Santiago del Estero,2020-08-17,workplaces,-30
Argentina,Santiago del Estero,2020-08-17,residential,25
Argentina,Santiago del Estero,2020-08-18,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-08-18,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-08-18,parks,NA
Argentina,Santiago del Estero,2020-08-18,transit_stations,NA
Argentina,Santiago del Estero,2020-08-18,workplaces,-3
Argentina,Santiago del Estero,2020-08-18,residential,16
Argentina,Santiago del Estero,2020-08-19,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-08-19,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-08-19,parks,NA
Argentina,Santiago del Estero,2020-08-19,transit_stations,NA
Argentina,Santiago del Estero,2020-08-19,workplaces,-8
Argentina,Santiago del Estero,2020-08-19,residential,17
Argentina,Santiago del Estero,2020-08-20,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-08-20,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-08-20,parks,NA
Argentina,Santiago del Estero,2020-08-20,transit_stations,NA
Argentina,Santiago del Estero,2020-08-20,workplaces,-6.5
Argentina,Santiago del Estero,2020-08-20,residential,18
Argentina,Santiago del Estero,2020-08-21,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-08-21,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-08-21,parks,NA
Argentina,Santiago del Estero,2020-08-21,transit_stations,NA
Argentina,Santiago del Estero,2020-08-21,workplaces,-7
Argentina,Santiago del Estero,2020-08-21,residential,19
Argentina,Santiago del Estero,2020-08-22,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-08-22,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-08-22,parks,NA
Argentina,Santiago del Estero,2020-08-22,transit_stations,NA
Argentina,Santiago del Estero,2020-08-22,workplaces,-4.5
Argentina,Santiago del Estero,2020-08-22,residential,21
Argentina,Santiago del Estero,2020-08-23,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-08-23,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-08-23,parks,NA
Argentina,Santiago del Estero,2020-08-23,transit_stations,NA
Argentina,Santiago del Estero,2020-08-23,workplaces,-10
Argentina,Santiago del Estero,2020-08-23,residential,23
Argentina,Santiago del Estero,2020-08-24,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-08-24,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-08-24,parks,NA
Argentina,Santiago del Estero,2020-08-24,transit_stations,NA
Argentina,Santiago del Estero,2020-08-24,workplaces,-4.5
Argentina,Santiago del Estero,2020-08-24,residential,15
Argentina,Santiago del Estero,2020-08-25,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-08-25,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-08-25,parks,NA
Argentina,Santiago del Estero,2020-08-25,transit_stations,NA
Argentina,Santiago del Estero,2020-08-25,workplaces,-6
Argentina,Santiago del Estero,2020-08-25,residential,16
Argentina,Santiago del Estero,2020-08-26,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-08-26,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-08-26,parks,NA
Argentina,Santiago del Estero,2020-08-26,transit_stations,NA
Argentina,Santiago del Estero,2020-08-26,workplaces,-5
Argentina,Santiago del Estero,2020-08-26,residential,17
Argentina,Santiago del Estero,2020-08-27,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-08-27,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-08-27,parks,NA
Argentina,Santiago del Estero,2020-08-27,transit_stations,NA
Argentina,Santiago del Estero,2020-08-27,workplaces,-10.5
Argentina,Santiago del Estero,2020-08-27,residential,17
Argentina,Santiago del Estero,2020-08-28,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-08-28,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-08-28,parks,NA
Argentina,Santiago del Estero,2020-08-28,transit_stations,NA
Argentina,Santiago del Estero,2020-08-28,workplaces,-11
Argentina,Santiago del Estero,2020-08-28,residential,17
Argentina,Santiago del Estero,2020-08-29,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-08-29,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-08-29,parks,NA
Argentina,Santiago del Estero,2020-08-29,transit_stations,NA
Argentina,Santiago del Estero,2020-08-29,workplaces,-11.5
Argentina,Santiago del Estero,2020-08-29,residential,20
Argentina,Santiago del Estero,2020-08-30,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-08-30,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-08-30,parks,NA
Argentina,Santiago del Estero,2020-08-30,transit_stations,NA
Argentina,Santiago del Estero,2020-08-30,workplaces,-22.5
Argentina,Santiago del Estero,2020-08-30,residential,22
Argentina,Santiago del Estero,2020-08-31,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-08-31,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-08-31,parks,NA
Argentina,Santiago del Estero,2020-08-31,transit_stations,NA
Argentina,Santiago del Estero,2020-08-31,workplaces,-6.5
Argentina,Santiago del Estero,2020-08-31,residential,15
Argentina,Santiago del Estero,2020-09-01,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-01,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-01,parks,NA
Argentina,Santiago del Estero,2020-09-01,transit_stations,NA
Argentina,Santiago del Estero,2020-09-01,workplaces,-19
Argentina,Santiago del Estero,2020-09-01,residential,17
Argentina,Santiago del Estero,2020-09-02,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-02,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-02,parks,NA
Argentina,Santiago del Estero,2020-09-02,transit_stations,NA
Argentina,Santiago del Estero,2020-09-02,workplaces,-12
Argentina,Santiago del Estero,2020-09-02,residential,16
Argentina,Santiago del Estero,2020-09-03,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-03,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-03,parks,NA
Argentina,Santiago del Estero,2020-09-03,transit_stations,NA
Argentina,Santiago del Estero,2020-09-03,workplaces,-8.5
Argentina,Santiago del Estero,2020-09-03,residential,16
Argentina,Santiago del Estero,2020-09-04,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-04,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-04,parks,NA
Argentina,Santiago del Estero,2020-09-04,transit_stations,NA
Argentina,Santiago del Estero,2020-09-04,workplaces,-5
Argentina,Santiago del Estero,2020-09-04,residential,16
Argentina,Santiago del Estero,2020-09-05,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-05,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-05,parks,NA
Argentina,Santiago del Estero,2020-09-05,transit_stations,NA
Argentina,Santiago del Estero,2020-09-05,workplaces,-1.5
Argentina,Santiago del Estero,2020-09-05,residential,19
Argentina,Santiago del Estero,2020-09-06,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-06,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-06,parks,NA
Argentina,Santiago del Estero,2020-09-06,transit_stations,NA
Argentina,Santiago del Estero,2020-09-06,workplaces,-14
Argentina,Santiago del Estero,2020-09-06,residential,21
Argentina,Santiago del Estero,2020-09-07,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-07,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-07,parks,NA
Argentina,Santiago del Estero,2020-09-07,transit_stations,NA
Argentina,Santiago del Estero,2020-09-07,workplaces,-6
Argentina,Santiago del Estero,2020-09-07,residential,14
Argentina,Santiago del Estero,2020-09-08,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-08,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-08,parks,NA
Argentina,Santiago del Estero,2020-09-08,transit_stations,NA
Argentina,Santiago del Estero,2020-09-08,workplaces,-6.5
Argentina,Santiago del Estero,2020-09-08,residential,14
Argentina,Santiago del Estero,2020-09-09,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-09,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-09,parks,NA
Argentina,Santiago del Estero,2020-09-09,transit_stations,NA
Argentina,Santiago del Estero,2020-09-09,workplaces,-7
Argentina,Santiago del Estero,2020-09-09,residential,14
Argentina,Santiago del Estero,2020-09-10,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-10,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-10,parks,NA
Argentina,Santiago del Estero,2020-09-10,transit_stations,NA
Argentina,Santiago del Estero,2020-09-10,workplaces,-10.5
Argentina,Santiago del Estero,2020-09-10,residential,15
Argentina,Santiago del Estero,2020-09-11,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-11,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-11,parks,NA
Argentina,Santiago del Estero,2020-09-11,transit_stations,NA
Argentina,Santiago del Estero,2020-09-11,workplaces,-8
Argentina,Santiago del Estero,2020-09-11,residential,15
Argentina,Santiago del Estero,2020-09-12,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-12,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-12,parks,NA
Argentina,Santiago del Estero,2020-09-12,transit_stations,NA
Argentina,Santiago del Estero,2020-09-12,workplaces,-7
Argentina,Santiago del Estero,2020-09-12,residential,18
Argentina,Santiago del Estero,2020-09-13,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-13,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-13,parks,NA
Argentina,Santiago del Estero,2020-09-13,transit_stations,NA
Argentina,Santiago del Estero,2020-09-13,workplaces,-18
Argentina,Santiago del Estero,2020-09-13,residential,19
Argentina,Santiago del Estero,2020-09-14,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-14,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-14,parks,NA
Argentina,Santiago del Estero,2020-09-14,transit_stations,NA
Argentina,Santiago del Estero,2020-09-14,workplaces,-6.5
Argentina,Santiago del Estero,2020-09-14,residential,14
Argentina,Santiago del Estero,2020-09-15,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-15,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-15,parks,NA
Argentina,Santiago del Estero,2020-09-15,transit_stations,NA
Argentina,Santiago del Estero,2020-09-15,workplaces,-8
Argentina,Santiago del Estero,2020-09-15,residential,14
Argentina,Santiago del Estero,2020-09-16,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-16,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-16,parks,NA
Argentina,Santiago del Estero,2020-09-16,transit_stations,NA
Argentina,Santiago del Estero,2020-09-16,workplaces,-4
Argentina,Santiago del Estero,2020-09-16,residential,14
Argentina,Santiago del Estero,2020-09-17,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-17,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-17,parks,NA
Argentina,Santiago del Estero,2020-09-17,transit_stations,NA
Argentina,Santiago del Estero,2020-09-17,workplaces,-8
Argentina,Santiago del Estero,2020-09-17,residential,15
Argentina,Santiago del Estero,2020-09-18,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-18,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-18,parks,NA
Argentina,Santiago del Estero,2020-09-18,transit_stations,NA
Argentina,Santiago del Estero,2020-09-18,workplaces,-8
Argentina,Santiago del Estero,2020-09-18,residential,17
Argentina,Santiago del Estero,2020-09-19,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-19,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-19,parks,NA
Argentina,Santiago del Estero,2020-09-19,transit_stations,NA
Argentina,Santiago del Estero,2020-09-19,workplaces,-9
Argentina,Santiago del Estero,2020-09-19,residential,19
Argentina,Santiago del Estero,2020-09-20,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-20,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-20,parks,NA
Argentina,Santiago del Estero,2020-09-20,transit_stations,NA
Argentina,Santiago del Estero,2020-09-20,workplaces,-19
Argentina,Santiago del Estero,2020-09-20,residential,20
Argentina,Santiago del Estero,2020-09-21,retail_and_recreation,NA
Argentina,Santiago del Estero,2020-09-21,grocery_and_pharmacy,NA
Argentina,Santiago del Estero,2020-09-21,parks,NA
Argentina,Santiago del Estero,2020-09-21,transit_stations,NA
Argentina,Santiago del Estero,2020-09-21,workplaces,-8.5
Argentina,Santiago del Estero,2020-09-21,residential,14
Argentina,Tierra del Fuego,2020-07-22,retail_and_recreation,-37
Argentina,Tierra del Fuego,2020-07-22,grocery_and_pharmacy,-8
Argentina,Tierra del Fuego,2020-07-22,parks,-56
Argentina,Tierra del Fuego,2020-07-22,transit_stations,-73
Argentina,Tierra del Fuego,2020-07-22,workplaces,-13
Argentina,Tierra del Fuego,2020-07-22,residential,13
Argentina,Tierra del Fuego,2020-07-23,retail_and_recreation,-41
Argentina,Tierra del Fuego,2020-07-23,grocery_and_pharmacy,-11
Argentina,Tierra del Fuego,2020-07-23,parks,-71
Argentina,Tierra del Fuego,2020-07-23,transit_stations,-76
Argentina,Tierra del Fuego,2020-07-23,workplaces,-17
Argentina,Tierra del Fuego,2020-07-23,residential,15
Argentina,Tierra del Fuego,2020-07-24,retail_and_recreation,-42
Argentina,Tierra del Fuego,2020-07-24,grocery_and_pharmacy,-12
Argentina,Tierra del Fuego,2020-07-24,parks,-70
Argentina,Tierra del Fuego,2020-07-24,transit_stations,-78
Argentina,Tierra del Fuego,2020-07-24,workplaces,-14
Argentina,Tierra del Fuego,2020-07-24,residential,17
Argentina,Tierra del Fuego,2020-07-25,retail_and_recreation,-41
Argentina,Tierra del Fuego,2020-07-25,grocery_and_pharmacy,-7
Argentina,Tierra del Fuego,2020-07-25,parks,-70
Argentina,Tierra del Fuego,2020-07-25,transit_stations,-83
Argentina,Tierra del Fuego,2020-07-25,workplaces,-14
Argentina,Tierra del Fuego,2020-07-25,residential,15
Argentina,Tierra del Fuego,2020-07-26,retail_and_recreation,-60
Argentina,Tierra del Fuego,2020-07-26,grocery_and_pharmacy,-30
Argentina,Tierra del Fuego,2020-07-26,parks,-70
Argentina,Tierra del Fuego,2020-07-26,transit_stations,-87
Argentina,Tierra del Fuego,2020-07-26,workplaces,-27
Argentina,Tierra del Fuego,2020-07-26,residential,15
Argentina,Tierra del Fuego,2020-07-27,retail_and_recreation,-44
Argentina,Tierra del Fuego,2020-07-27,grocery_and_pharmacy,-19
Argentina,Tierra del Fuego,2020-07-27,parks,-69
Argentina,Tierra del Fuego,2020-07-27,transit_stations,-81
Argentina,Tierra del Fuego,2020-07-27,workplaces,-20
Argentina,Tierra del Fuego,2020-07-27,residential,16
Argentina,Tierra del Fuego,2020-07-28,retail_and_recreation,-40
Argentina,Tierra del Fuego,2020-07-28,grocery_and_pharmacy,-16
Argentina,Tierra del Fuego,2020-07-28,parks,-62
Argentina,Tierra del Fuego,2020-07-28,transit_stations,-72
Argentina,Tierra del Fuego,2020-07-28,workplaces,-17
Argentina,Tierra del Fuego,2020-07-28,residential,15
Argentina,Tierra del Fuego,2020-07-29,retail_and_recreation,-39
Argentina,Tierra del Fuego,2020-07-29,grocery_and_pharmacy,-12
Argentina,Tierra del Fuego,2020-07-29,parks,-59
Argentina,Tierra del Fuego,2020-07-29,transit_stations,-77
Argentina,Tierra del Fuego,2020-07-29,workplaces,-17
Argentina,Tierra del Fuego,2020-07-29,residential,14
Argentina,Tierra del Fuego,2020-07-30,retail_and_recreation,-39
Argentina,Tierra del Fuego,2020-07-30,grocery_and_pharmacy,-10
Argentina,Tierra del Fuego,2020-07-30,parks,-64
Argentina,Tierra del Fuego,2020-07-30,transit_stations,-75
Argentina,Tierra del Fuego,2020-07-30,workplaces,-19
Argentina,Tierra del Fuego,2020-07-30,residential,14
Argentina,Tierra del Fuego,2020-07-31,retail_and_recreation,-57
Argentina,Tierra del Fuego,2020-07-31,grocery_and_pharmacy,-37
Argentina,Tierra del Fuego,2020-07-31,parks,-83
Argentina,Tierra del Fuego,2020-07-31,transit_stations,-83
Argentina,Tierra del Fuego,2020-07-31,workplaces,-41
Argentina,Tierra del Fuego,2020-07-31,residential,26
Argentina,Tierra del Fuego,2020-08-01,retail_and_recreation,-56
Argentina,Tierra del Fuego,2020-08-01,grocery_and_pharmacy,-31
Argentina,Tierra del Fuego,2020-08-01,parks,-83
Argentina,Tierra del Fuego,2020-08-01,transit_stations,-84
Argentina,Tierra del Fuego,2020-08-01,workplaces,-36
Argentina,Tierra del Fuego,2020-08-01,residential,21
Argentina,Tierra del Fuego,2020-08-02,retail_and_recreation,-59
Argentina,Tierra del Fuego,2020-08-02,grocery_and_pharmacy,-40
Argentina,Tierra del Fuego,2020-08-02,parks,-77
Argentina,Tierra del Fuego,2020-08-02,transit_stations,-84.5
Argentina,Tierra del Fuego,2020-08-02,workplaces,-36
Argentina,Tierra del Fuego,2020-08-02,residential,17
Argentina,Tierra del Fuego,2020-08-03,retail_and_recreation,-62
Argentina,Tierra del Fuego,2020-08-03,grocery_and_pharmacy,-33
Argentina,Tierra del Fuego,2020-08-03,parks,-80
Argentina,Tierra del Fuego,2020-08-03,transit_stations,-79
Argentina,Tierra del Fuego,2020-08-03,workplaces,-40
Argentina,Tierra del Fuego,2020-08-03,residential,23
Argentina,Tierra del Fuego,2020-08-04,retail_and_recreation,-55
Argentina,Tierra del Fuego,2020-08-04,grocery_and_pharmacy,-26
Argentina,Tierra del Fuego,2020-08-04,parks,-72
Argentina,Tierra del Fuego,2020-08-04,transit_stations,-76
Argentina,Tierra del Fuego,2020-08-04,workplaces,-38
Argentina,Tierra del Fuego,2020-08-04,residential,21
Argentina,Tierra del Fuego,2020-08-05,retail_and_recreation,-57
Argentina,Tierra del Fuego,2020-08-05,grocery_and_pharmacy,-24
Argentina,Tierra del Fuego,2020-08-05,parks,-73
Argentina,Tierra del Fuego,2020-08-05,transit_stations,-79
Argentina,Tierra del Fuego,2020-08-05,workplaces,-38
Argentina,Tierra del Fuego,2020-08-05,residential,20
Argentina,Tierra del Fuego,2020-08-06,retail_and_recreation,-53
Argentina,Tierra del Fuego,2020-08-06,grocery_and_pharmacy,-23
Argentina,Tierra del Fuego,2020-08-06,parks,-78
Argentina,Tierra del Fuego,2020-08-06,transit_stations,-77
Argentina,Tierra del Fuego,2020-08-06,workplaces,-37
Argentina,Tierra del Fuego,2020-08-06,residential,20
Argentina,Tierra del Fuego,2020-08-07,retail_and_recreation,-50
Argentina,Tierra del Fuego,2020-08-07,grocery_and_pharmacy,-20
Argentina,Tierra del Fuego,2020-08-07,parks,-78
Argentina,Tierra del Fuego,2020-08-07,transit_stations,-79
Argentina,Tierra del Fuego,2020-08-07,workplaces,-34
Argentina,Tierra del Fuego,2020-08-07,residential,23
Argentina,Tierra del Fuego,2020-08-08,retail_and_recreation,-45
Argentina,Tierra del Fuego,2020-08-08,grocery_and_pharmacy,-14
Argentina,Tierra del Fuego,2020-08-08,parks,-78
Argentina,Tierra del Fuego,2020-08-08,transit_stations,-79
Argentina,Tierra del Fuego,2020-08-08,workplaces,-24
Argentina,Tierra del Fuego,2020-08-08,residential,18
Argentina,Tierra del Fuego,2020-08-09,retail_and_recreation,-59
Argentina,Tierra del Fuego,2020-08-09,grocery_and_pharmacy,-31
Argentina,Tierra del Fuego,2020-08-09,parks,-82
Argentina,Tierra del Fuego,2020-08-09,transit_stations,-88
Argentina,Tierra del Fuego,2020-08-09,workplaces,-35
Argentina,Tierra del Fuego,2020-08-09,residential,17
Argentina,Tierra del Fuego,2020-08-10,retail_and_recreation,-52
Argentina,Tierra del Fuego,2020-08-10,grocery_and_pharmacy,-27
Argentina,Tierra del Fuego,2020-08-10,parks,-83
Argentina,Tierra del Fuego,2020-08-10,transit_stations,-81
Argentina,Tierra del Fuego,2020-08-10,workplaces,-37
Argentina,Tierra del Fuego,2020-08-10,residential,21
Argentina,Tierra del Fuego,2020-08-11,retail_and_recreation,-50
Argentina,Tierra del Fuego,2020-08-11,grocery_and_pharmacy,-23
Argentina,Tierra del Fuego,2020-08-11,parks,-76
Argentina,Tierra del Fuego,2020-08-11,transit_stations,-72
Argentina,Tierra del Fuego,2020-08-11,workplaces,-36
Argentina,Tierra del Fuego,2020-08-11,residential,20
Argentina,Tierra del Fuego,2020-08-12,retail_and_recreation,-51
Argentina,Tierra del Fuego,2020-08-12,grocery_and_pharmacy,-21
Argentina,Tierra del Fuego,2020-08-12,parks,-75
Argentina,Tierra del Fuego,2020-08-12,transit_stations,-76
Argentina,Tierra del Fuego,2020-08-12,workplaces,-35
Argentina,Tierra del Fuego,2020-08-12,residential,19
Argentina,Tierra del Fuego,2020-08-13,retail_and_recreation,-49
Argentina,Tierra del Fuego,2020-08-13,grocery_and_pharmacy,-21
Argentina,Tierra del Fuego,2020-08-13,parks,-78
Argentina,Tierra del Fuego,2020-08-13,transit_stations,-77
Argentina,Tierra del Fuego,2020-08-13,workplaces,-35
Argentina,Tierra del Fuego,2020-08-13,residential,20
Argentina,Tierra del Fuego,2020-08-14,retail_and_recreation,-47
Argentina,Tierra del Fuego,2020-08-14,grocery_and_pharmacy,-22
Argentina,Tierra del Fuego,2020-08-14,parks,-79
Argentina,Tierra del Fuego,2020-08-14,transit_stations,-77
Argentina,Tierra del Fuego,2020-08-14,workplaces,-32
Argentina,Tierra del Fuego,2020-08-14,residential,23
Argentina,Tierra del Fuego,2020-08-15,retail_and_recreation,-42
Argentina,Tierra del Fuego,2020-08-15,grocery_and_pharmacy,-12
Argentina,Tierra del Fuego,2020-08-15,parks,-83
Argentina,Tierra del Fuego,2020-08-15,transit_stations,-81
Argentina,Tierra del Fuego,2020-08-15,workplaces,-24
Argentina,Tierra del Fuego,2020-08-15,residential,18
Argentina,Tierra del Fuego,2020-08-16,retail_and_recreation,-56
Argentina,Tierra del Fuego,2020-08-16,grocery_and_pharmacy,-31
Argentina,Tierra del Fuego,2020-08-16,parks,-82
Argentina,Tierra del Fuego,2020-08-16,transit_stations,-89
Argentina,Tierra del Fuego,2020-08-16,workplaces,-31
Argentina,Tierra del Fuego,2020-08-16,residential,16
Argentina,Tierra del Fuego,2020-08-17,retail_and_recreation,NA
Argentina,Tierra del Fuego,2020-08-17,grocery_and_pharmacy,NA
Argentina,Tierra del Fuego,2020-08-17,parks,NA
Argentina,Tierra del Fuego,2020-08-17,transit_stations,NA
Argentina,Tierra del Fuego,2020-08-17,workplaces,-66
